ICRISAT_ac,Table_name,Mission_co,Collectors,Alternate_,Local_name,Species_nu,Cultivar_n,Biological,Donor_coop,Donor_coun,Date_recei,Date_of_co,Source_cou,Province,Location,Latitude,Longitude,Elevation,Genus,Species,Sauthor,Subsp
4828,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Mojpur,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Baroda; Vadodara,22.299999,73.199997,80,Sorghum,bicolor,(L.) Moench,bicolor
4734,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4735,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4736,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4737,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4738,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4739,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4740,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bedi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4741,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Vagadi bhajinlara,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4742,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Ghugro,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4743,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Gugheri kinchiabad,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4744,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Gugheri kinchiabad,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4745,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Topli,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4746,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi targadhia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4747,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi taragadhia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4748,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4749,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4750,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagadi tramba,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4751,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagadi tramba,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4752,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagadi tramba,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4753,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagadi tramba,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4754,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Topli tramba,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4755,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagri desi amara,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4756,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagri desi sardar,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4757,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Wagri desi sardar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Rajkot,22.299999,70.779999,134,Sorghum,bicolor,(L.) Moench,bicolor
4479,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Dadar kurry,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
4480,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Agya pale salbbera,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
4481,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Dadar salkhera,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
4482,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Dadar porea,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
4483,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Peeli amari porea,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
4485,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Rarea,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Khargone,22.379999,83.120003,0,Sorghum,bicolor,(L.) Moench,bicolor
19710,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 275,,Kunta,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
19711,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 276,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
19712,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 277,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
19713,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 278,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
19714,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 279,,Chhota jowar,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
19728,ICRISATSOSORGHUM,ICRISAT-MISN-045,KEP 293,,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,01/28/1979,12/19/1978,IND,Madhya Pradesh,Pondi; Shahdol,22.379999,82.260002,0,Sorghum,bicolor,(L.) Moench,bicolor
34029,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 18,,Kala tosa,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/01/1989,IND,Madhya Pradesh,Jobat; Jhabua,22.41,74.559998,320,Sorghum,bicolor,(L.) Moench,bicolor
34115,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 103,,Nalchcha local,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Nalcha; Mandwa 10E; Dhar,22.41,75.400002,630,Sorghum,bicolor,(L.) Moench,bicolor
34116,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 104,,Bande bhutte,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Nalcha; Mandwa 10E; Dhar,22.41,75.400002,630,Sorghum,bicolor,(L.) Moench,bicolor
34117,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 105,,Dood mogar,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Nalcha; Mandwa 10E; Dhar,22.41,75.400002,630,Sorghum,bicolor,(L.) Moench,bicolor
34118,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 106,,Peela amla,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Nalcha; Mandwa 10E; Dhar,22.41,75.400002,630,Sorghum,bicolor,(L.) Moench,bicolor
34119,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 107,,Desi vidisha,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Nalcha; Mandwa 10E; Dhar,22.41,75.400002,630,Sorghum,bicolor,(L.) Moench,bicolor
34120,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 108,,Khadi jowar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Solibaidi; Dhar,22.41,75.400002,650,Sorghum,bicolor,(L.) Moench,bicolor
34121,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 109,,Bhadwi jowar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Solibaidi; Dhar,22.41,75.400002,650,Sorghum,bicolor,(L.) Moench,bicolor
34122,ICRISATSOSORGHUM,ICRISAT-MISN-179,PM 110,,Gharibannas,3565,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/15/1989,12/08/1989,IND,Madhya Pradesh,Solibaidi; Dhar,22.41,75.400002,650,Sorghum,bicolor,(L.) Moench,bicolor
1107,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,Strain 35-1 Indore; SA 1775,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
17950,ICRISATSOSORGHUM,ICRISAT-MISN-027,SAR 531,,,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/28/1978,11/06/1977,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
17951,ICRISATSOSORGHUM,ICRISAT-MISN-027,SAR 531 (Straw),,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/28/1978,11/06/1977,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
17966,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Indore,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0629,N/A,11/11/1977,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4384,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Jamdhar samer,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4386,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Pili amla samer,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4388,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Pili amla kajlana,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4389,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Peela khajuria-kajlane,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4391,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Dhoolititawadi tarara,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4392,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Lal boora belan ambacha,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4393,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Peela ambachamban,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4394,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Goonghath chikni ambachamban,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4396,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Peela amla simrol,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4397,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Nimari simrol,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4398,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Nimari simrol,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4399,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Nimari murod,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4400,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Dood chikni mongar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4401,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Chikni ghooghat mongar,3561,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4402,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Chatakne ghooghat mongar,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Indore,22.42,75.540001,553,Sorghum,bicolor,(L.) Moench,bicolor
4269,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Alapuri sawner,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Jaslapur; Hoshangabad,22.440001,77.43,0,Sorghum,bicolor,(L.) Moench,bicolor
4270,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Alapuri,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Jaslapur; Hoshangabad,22.440001,77.43,0,Sorghum,bicolor,(L.) Moench,bicolor
4271,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Safed jasalpur,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Jaslapur; Hoshangabad,22.440001,77.43,0,Sorghum,bicolor,(L.) Moench,bicolor
4274,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Safed boarar samon,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Samon; Hoshangabad,22.440001,77.43,0,Sorghum,bicolor,(L.) Moench,bicolor
22000,ICRISATSOSORGHUM,ICRISAT-MISN-055,PR 4565,,,3564,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,12/02/1979,10/02/1979,IND,Madhya Pradesh,Bhorghar; Dhargon,22.450001,74.43,0,Sorghum,bicolor,(L.) Moench,bicolor
4758,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Gunteshwar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4760,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi depasyun,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4761,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi venkya,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4762,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Kasio,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4763,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi khigaria,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4764,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Desi khigaria,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4765,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Khijharia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4766,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Mothi khanri,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4767,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Tamkhambalia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4768,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Tamkhambalia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4769,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Kaljanpur,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4770,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Kaljanpur,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4771,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Kaljanpur,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4772,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Kaljanpur,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4773,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Tankaria,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
4774,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Tankaria,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Gujarat,Jamnagar,22.459999,70.059998,100,Sorghum,bicolor,(L.) Moench,bicolor
6255,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,West Bengal,Saora,22.469999,87.279999,0,Sorghum,bicolor,(L.) Moench,bicolor
6257,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Bajra,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,West Bengal,Saora,22.469999,87.279999,0,Sorghum,bicolor,(L.) Moench,bicolor
32475,ICRISATSOSORGHUM,ICRISAT-MISN-136,AKG 294,,Bajra,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,11/27/1986,11/23/1986,IND,Madhya Pradesh,Dharmjayagarh; Raigarh,22.48,83.209999,280,Sorghum,bicolor,(L.) Moench,bicolor
32476,ICRISATSOSORGHUM,ICRISAT-MISN-136,AKG 295,,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,11/27/1986,11/23/1986,IND,Madhya Pradesh,Dharmjayagarh; Raigarh,22.48,83.209999,280,Sorghum,bicolor,(L.) Moench,bicolor
17952,ICRISATSOSORGHUM,ICRISAT-MISN-027,SAR 532,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/28/1978,11/06/1977,IND,Madhya Pradesh,Mhow; Indore,22.549999,75.760002,625,Sorghum,bicolor,(L.) Moench,bicolor
17953,ICRISATSOSORGHUM,ICRISAT-MISN-027,SAR 533,,,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-N/A,N/A,10/28/1978,11/06/1977,IND,Madhya Pradesh,Mhow; Indore,22.549999,75.760002,625,Sorghum,bicolor,(L.) Moench,bicolor
4260,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Doodh moghar bhilkheri,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Bhilkheri,22.559999,79.199997,0,Sorghum,bicolor,(L.) Moench,bicolor
4261,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Chichawdi bhilkheri,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Bhilkheri,22.559999,79.199997,0,Sorghum,bicolor,(L.) Moench,bicolor
4262,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Doodh moghar,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Bhilkheri,22.559999,79.199997,0,Sorghum,bicolor,(L.) Moench,bicolor
4265,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Safedchara,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Bhilkheri,22.559999,79.199997,0,Sorghum,bicolor,(L.) Moench,bicolor
4266,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,,Chara arvallia,3567,,Traditional cultivar/Landrace,ICRISAT-COOP-0834,IND,05/10/1974,,IND,Madhya Pradesh,Bhilkheri,22.559999,79.199997,0,Sorghum,bicolor,(L.) Moench,bicolor
